gene,CerD1,CerD2,CerD3,CerW1,CerW2,CerW3,CocD1,CocD2,CocD3,CocW1,CocW2,CocW3,NigD1,NigD2,NigD3,NigW1,NigW2,NigW3,PenD1,PenD2,PenD3,PenW1,PenW2,PenW3,SorD1,SorD2,SorD3,SorW1,SorW2,SorW3
PhHAL.9G606900,-0.864274163,-1.429716621,-1.658702271,-1.534611116,-0.416674576,-2.199170574,-0.179300297,-4.720039774,-2.515508981,-2.673150655,-2.577810321,-2.301761041,-1.024181896,-5.08728709,-1.004982489,-1.850135436,-1.093628285,-0.604185133,-0.809143927,-1.307345801,-1.745892044,-0.477072331,1.099266651,-6.790006098,-1.378095216,-2.345777199,-1.754244486,-1.509005257,-1.864941887,-1.907431517
PhHAL.2G247600,0.085045441,-0.508527915,-0.187494371,-0.854270385,-1.207010785,-0.104334767,-0.543425763,-2.54533897,-1.553235121,-1.84024288,-2.136743618,-3.87887139,-0.430365312,-1.196474323,0.598302019,-0.952841898,-0.70130495,-0.053479103,-0.312933306,0.196087863,-0.560446514,-1.6427722,-0.730813312,-4.203470038,0.244347371,-0.589115529,-1.390183996,-1.684116848,-1.335314702,-1.264773988
PhHAL.6G265300,-0.177733473,-0.124989771,1.333557985,-2.090092356,-1.323619353,-2.887202146,-0.109882073,0.857206561,-0.871296299,-3.036375423,-3.830821963,-1.693166356,-0.908173546,-1.385206511,-0.694162804,-2.209703804,-1.733273177,-2.209993277,-0.242409889,0.307100323,0.821409102,-3.284104026,-3.632905644,-4.527114971,-1.584967716,-2.561114289,0.522662429,-2.681111161,-2.957896111,-3.374165779
PhHAL.3G478100,-1.029230214,-1.53564776,-1.73320506,-1.222136646,-0.299340704,-1.504716683,-2.49240781,-1.838973399,-1.711288235,-2.479623176,-2.935752877,-2.417564456,-2.874308052,-4.264932068,-1.022639021,-3.313471826,-2.872033082,-3.605405509,0.189967044,-1.338635253,-0.910173912,-1.810918384,-1.127644963,-1.347069134,-1.964635386,-0.038460388,-1.511866572,-3.30475397,-3.417260083,-3.337865188
PhHAL.8G031700,-0.296366064,-0.594947125,-0.179391258,-0.484052828,-0.292381491,-0.913102608,-1.177598346,-1.781986727,-1.539290689,-1.9530561,-1.935599008,-1.847450739,-0.541900005,-1.271567662,-0.903084029,-1.21938003,-1.649101032,-1.884218779,-0.915172566,-0.846280607,-0.67838193,-1.177111159,-0.344958648,-2.720156594,-0.95252444,-1.301166407,-0.635651169,-1.782039455,-1.685609829,-1.555769332
PhHAL.8G051000,-0.739993621,-0.719244097,-0.214811825,0.014411401,-0.306628616,-0.644760664,-0.840001911,-1.102482327,-2.076645861,-1.026661541,-1.418023638,-2.26121489,-0.914533107,-1.049150972,-0.610634618,-0.447821371,-0.854207256,-1.138165335,-0.228470591,-0.7538568,-1.154600363,-0.701412742,-0.342824018,-2.463361758,-1.063925645,-0.615635536,-0.592415263,-1.239469713,-1.038745973,-1.260693291
PhHAL.9G473700,-0.453852206,-0.509180618,0.498808131,-0.692886784,-0.798703746,-1.212749418,-0.265199068,-0.609627644,-0.808397711,-1.791158893,-1.651901116,-2.116670747,0.135240832,-1.878457243,0.141095236,-1.42012632,-1.40342537,-1.790101105,-0.018106206,-0.645397498,0.028256371,-1.419988314,-0.443675956,-2.969529349,0.324988258,0.708888544,-0.478258168,-1.343323867,-1.415505408,-1.418490823
PhHAL.1G096800,1.017694704,0.8356051,1.358865877,1.333442385,-1.120310281,0.647595323,1.177236352,-2.031674754,-1.076866386,-1.075993387,-1.738043131,-2.643923512,-0.662231897,-1.159670152,-0.029509995,-0.618423049,-0.612205067,-0.388453504,0.948815097,1.538300156,0.653293162,-0.533960668,0.197134344,-3.352621065,0.3682223,-0.541578438,-0.390658935,-0.728347011,-0.521530226,-1.068607461
PhHAL.5G172200,-0.597137131,-1.460018226,-0.965111448,-1.136225292,-1.224180721,-1.507716557,-1.259614219,-2.016471202,-1.832831084,-1.909829487,-2.487568458,-2.773071378,-1.051389771,-2.900923176,-1.012841727,-2.300110932,-1.846295572,-2.560160549,0.152850671,-0.3432247,-0.138784434,-1.514577305,-0.430495188,-1.46947293,-1.142726702,-0.828805327,-0.672452686,-2.657518634,-2.927255023,-2.899115602
PhHAL.2G036600,-0.854007054,-1.438338154,-0.553355641,-0.748333359,-0.939316732,-1.546166652,-0.160298851,-2.59969888,-2.657319009,-1.912593343,-2.310691864,-2.9672264,-0.968350013,-2.208090615,0.413665929,-0.388355408,0.05702735,-0.21682965,-0.734331744,-1.347266121,-0.365349423,-0.114915318,0.606082614,-8.875801561,-1.17664802,-1.33575558,-1.485196745,-2.340891765,-2.771190228,-2.60002903
PhHAL.9G026400,0.27167746,0.163722598,0.405793405,-1.295925401,-1.16070801,-1.901989036,-0.560069009,-1.133928572,-0.640611218,-1.592944609,-1.894027808,-2.041811797,-1.102777939,-1.740229603,0.159557013,-1.449646865,-1.067295763,-0.16536392,-0.129940584,-0.275822718,0.229725767,-0.936125023,-1.181469465,-2.892951156,-0.407899755,-0.080423753,0.043059408,-1.651776046,-1.559017989,-1.853314398
PhHAL.7G279500,2.20135384,3.124940336,3.973934286,-0.212284931,-0.632627078,-0.520965732,0.214716602,0.899204916,0.124028722,-2.392050108,-2.471616588,-1.723814644,0.005162109,1.465759389,-1.199992646,0.498396005,0.41915383,0.871454799,1.415211751,1.298431845,0.797375643,-3.217817338,-2.135693043,-3.321946369,-0.279060662,-1.199992646,-0.623359257,-2.214867841,-2.110921712,-1.907772942
PhHAL.3G171900,-0.491598169,-1.490564593,-0.855959215,-1.34814766,-1.343245266,-1.809185707,-0.432460733,-1.92948269,-1.956739939,-2.457030457,-2.450650855,-2.279315779,-1.89610363,-4.62437244,-0.123729342,-1.471243071,-1.377900859,-2.079479929,-0.081242301,-1.102612719,-0.630925834,-0.80063,-0.187883127,-0.758585814,-1.371501331,-1.692305021,-1.282110284,-2.512730343,-2.646336298,-2.810117486
PhHAL.1G000200,0.27061028,-1.179707052,-0.405827703,-1.261934175,-0.338255899,-1.210771549,-0.303768874,-1.685329026,-2.142481879,-1.708511713,-1.876415964,-2.644230206,-0.37432955,-2.546841329,0.375824488,-0.34230912,-0.031018945,0.386951352,-0.26810026,-0.666940317,0.495556124,-0.750009088,-0.29556476,-4.00378511,-0.563625983,-0.889072509,-1.149525008,-1.801201265,-1.430352412,-1.705716309
PhHAL.2G382800,-0.089190798,-1.603416848,-4.599680767,-2.476666756,-0.824555397,-1.846667328,-1.205124043,-1.625038714,-1.387513767,-6.689150633,-3.297080323,-2.032269582,-0.113087668,1.211597198,3.731618296,-2.278058437,-1.7639685,-1.803628952,-2.741538378,-4.180706259,-3.160367615,0.399103805,1.206971928,-0.043739418,-0.927353658,-1.304548532,-4.129192546,-5.607603489,-6.595908327,-6.416806241
PhHAL.4G082300,-0.322553587,-2.378682174,-0.449769889,-1.203398865,-0.704102711,-1.891902558,0.422241081,-0.976136467,-0.577497064,-1.255529534,-1.693328983,-2.73666811,0.230540568,-0.2759153,0.570558618,-1.327819013,-1.340657589,-1.53835678,-0.50784024,-0.509826863,-0.350000459,-1.344595159,-0.632412901,-4.325040955,-0.437668432,0.560709795,0.249120194,-1.623576178,-1.741377465,-1.980286299
PhHAL.6G118601,-0.445199614,-1.364400733,0.380465962,-1.020751822,-0.315030391,-3.117343169,-0.007184446,-1.427645417,-2.285900815,-1.339739668,-2.715750493,-2.25505899,-0.793962599,-1.519622253,0.917907585,-0.377756554,-0.068480304,0.105220766,-0.07052243,-1.095822303,0.036189011,-0.952238503,-0.156778538,-4.055828459,-0.957983398,0.368748387,0.070378311,-1.391193165,-1.681236854,-1.476795582
PhHAL.3G430700,-0.418210264,-1.947863339,-1.90723372,-1.513128836,-1.043113399,-1.86994745,-1.408843855,-2.725574668,-1.405292184,-2.312757851,-1.918168283,-2.16968714,-2.02748157,-2.725574668,-1.349095346,-0.538182327,-0.783317545,-1.466143945,-0.490095736,-1.298724902,-1.171280525,-1.562560102,-0.535339643,0.924313209,-2.371387712,-1.647115122,-2.274567757,-2.223508052,-2.045406958,-2.389181018
PhHAL.4G009300,-0.394998882,-1.257722205,-0.836504607,-1.357716193,-1.404903617,-2.177722392,-0.687438233,-0.251117747,-0.38529449,-2.052849159,-2.030610267,-0.875643227,-0.728582373,-3.497731464,2.006834503,-1.141228966,-0.450910954,-0.092343236,-0.460635599,-0.783766606,-0.796967781,-1.234186975,0.150140955,-6.766478996,-0.224422212,0.910144901,-0.903541939,-2.574466363,-3.214962978,-3.443202611
PhHAL.5G176000,-0.072404638,-1.185256285,-0.376236895,-0.257203878,-0.173564338,-0.503207921,-0.648081211,-2.631185455,-1.919762431,-2.563842205,-1.463594404,-4.465210369,-1.037562932,-3.242090334,-0.094956551,-1.558750412,-0.639004279,-1.025925358,-1.109961585,-1.578650472,-1.578098082,-2.283279974,-0.768975154,-0.405049863,-2.128587316,-0.476218511,-1.215846927,-2.221281711,-2.978629847,-2.72328344
PhHAL.6G028500,0.029784275,-0.766207966,0.962136019,-0.75780567,-1.081419014,-1.817340943,-0.421239347,-1.531309669,-2.577015935,-1.299969363,-2.407428504,-3.281694972,-2.211378626,-3.212942142,-0.322325381,-2.611866703,-1.830189922,-2.637643176,0.567954119,0.447525357,0.799275955,-2.002569138,-0.9776808,-1.343603314,-1.186779635,-1.256778303,0.457961456,-0.731276386,-1.337342845,-1.333213931
PhHAL.9G387500,0.016760227,-1.133080594,-0.250421865,-0.376650979,-0.545534414,-2.040303824,0.040914964,-3.894835745,-1.469036959,-2.199302813,-1.322331673,-5.236463923,-1.831095735,-4.64207962,0.612344356,-2.040032243,0.43067568,0.250499146,1.197922785,-0.232159227,-1.722278101,-1.432583814,0.086066588,-5.412956489,-0.711181466,-4.64207962,0.049822988,-1.149756784,-2.351221759,-3.266910664
PhHAL.6G170200,0.388907243,0.104408897,0.221576727,-0.518436398,-0.660890483,-0.387789029,-0.738812271,-0.862134665,-0.906456421,-1.410348587,-1.631186709,-1.513806024,0.256628579,-1.045312116,-0.903751281,-1.552997686,-1.375523364,-0.975435728,0.448868904,-0.034364626,0.008579927,-1.221272912,-0.310918024,-2.215872185,-0.854029897,-1.214302276,-0.549416495,-1.218974427,-1.222329692,-1.00504073
PhHAL.9G340800,0.292229657,0.183376361,1.334084545,-1.285036065,-0.324895596,-1.684542878,0.501663095,-0.033628205,0.320008522,-1.52195994,-1.553658915,-2.120273333,-0.287687167,-1.491721431,0.559069299,-0.684208247,-0.57192841,-1.938273089,0.219597258,0.00803008,0.459120207,-1.920548405,-1.01754156,-3.067503343,-0.377381061,0.043361055,0.884379989,-1.118936134,-1.446161768,-1.858992326
PhHAL.2G374500,-0.22010739,-0.526648429,0.654492887,0.102362277,0.017054771,0.231462022,-1.190554658,-1.251508624,-1.074521135,-1.57344234,-1.391570106,-1.667398917,-0.144763464,-1.152308798,-1.349122769,-1.175816877,-1.446016241,-1.130787502,-0.678212886,-0.132798826,-0.970996826,-1.018493595,-0.87847433,-2.305871323,-0.641896455,-2.075977522,-0.6070554,-0.540934995,-0.502640153,-0.516951794
PhHAL.2G470900,-0.851811839,-2.156954475,-0.931049105,-1.961086773,-1.930144574,-1.397498735,-1.697121089,-0.653331235,-1.544790119,-3.008280149,-1.94006506,-2.322858936,-0.708574513,-2.763534096,-0.103107421,-2.539778365,-0.871182111,-1.33981349,-1.950214641,-1.225989524,-1.011132306,-1.687368154,-0.839552376,-3.318565585,-1.89082509,-1.908924785,-1.64524747,-2.830780849,-2.927601908,-2.744345856
PhHAL.2G250000,-0.278629678,-0.001806521,0.796388223,-0.333010048,-0.325212049,-0.591742525,-1.044959559,-1.388819716,-1.836849034,-1.24565731,-1.568422987,-1.743642261,-1.130083135,-1.185253702,-1.825599676,0.560582556,0.728691899,0.972519184,-0.648641481,-0.223030049,0.449596952,-0.972388921,-0.555871253,-2.535161305,-1.236276629,-1.634741599,-0.872821751,-0.473647753,-0.507858602,-0.731136666
PhHAL.7G275000,0,0,2.051935843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PhHAL.7G275200,-1.341311078,-1.580048683,-0.187515166,-0.50233274,-1.828973608,-1.447705738,-0.072693943,-1.40537413,-2.420823665,-1.249843013,-2.618746507,-2.675312921,-1.596429626,-3.451470499,-0.973850155,-1.203744412,-0.669441507,-0.215092984,0.142540523,-1.960915771,-1.310616602,-1.830577971,-0.694803511,-3.878175685,-2.196090625,-1.051465481,-0.087763943,-1.186342293,-1.441153071,-2.166161062
PhHAL.3G223900,-0.851378762,-1.028829482,-0.778213789,-0.785775889,-1.80304033,-1.542855649,-0.428426188,-1.527475249,-1.732872312,-1.278648566,-1.888349372,-1.926849075,-0.292268941,0.281833334,-0.66080278,-0.136393389,-0.344769825,-0.309666024,-0.895016265,-0.533626603,-0.503128808,-0.511031643,0.072827698,-3.148658117,-1.554370291,-1.523712997,-1.000826433,-1.623060262,-1.891713901,-1.759889965
PhHAL.7G251100,0.906069614,0.163078412,1.605370464,-0.069659337,-0.236910855,-0.37035334,-0.132602713,-1.027305511,-1.933839826,-1.628945626,-1.756619325,-2.387649289,-0.273401115,0.043728298,-0.098102481,-0.012528575,0.001779231,0.100665379,-0.092255293,1.008798147,0.680704425,0.178310035,0.341077912,0.383661811,-0.617598104,-0.854168753,-0.947413304,0.23545402,0.282564923,0.515707085
PhHAL.9G525700,-0.05522084,-0.875279465,0.072961487,-0.405967868,-1.106242712,-0.853925167,-1.036036041,-1.740221584,-1.896537785,-1.592855401,-1.851940278,-2.010327914,0.20859594,-2.400591665,-0.772700051,-1.092869346,-0.886900642,-0.163048881,-0.01024865,0.166907541,0.091302467,-0.379205267,0.3623889,-2.669435018,-0.826616141,-1.265069929,-0.697154258,-1.064893945,-1.294328841,-1.000812082
PhHAL.8G196400,0.122828091,-0.187025784,0.312176959,-1.02699358,-0.009439416,-1.41419976,-0.367445878,-0.452257143,0.57687757,-1.251416451,-0.977209637,-1.756452394,-0.275551246,0.078481902,0.296710758,-1.515247912,-0.523808697,-1.550096089,0.017324904,-0.172613754,0.331852531,-1.06174781,-0.880863905,-1.962223987,-0.497760663,-0.424831436,0.141564699,-1.184028029,-1.19829407,-1.542776783
PhHAL.3G163300,-0.677300865,-1.241368469,-0.613181117,-0.261295195,-0.705436316,-0.399301329,-1.056130541,-0.809668193,-2.182919049,-1.791407514,-2.620329451,-1.844168627,0.402355615,1.099843878,-0.202363226,-0.549868857,-0.438222992,-0.909064154,0.242805969,-1.256691428,-1.486526312,-0.157665822,-0.198410778,-2.990693518,-0.867662277,-2.729153205,-1.252273854,-1.185190556,-0.842712851,-0.772395913
PhHAL.4G196500,0.603055793,0.434688042,1.093416508,0.445678231,0.199649868,0.115047852,-0.389007362,-1.657757634,-0.872923987,-2.450414683,-1.895414128,-2.573356617,-1.149951316,-0.957466097,0.782212878,-1.808656621,-1.445456934,-1.510399952,-0.462163149,-0.039827865,-0.092606803,-1.001445198,-0.164245731,-1.064573476,-0.715848078,-0.394181918,-0.47406971,-1.475941597,-1.375445482,-1.410959769
PhHAL.9G386600,-0.375456422,-1.361812881,-0.898895024,-1.172772103,-0.949314117,-1.612808528,-0.476370964,-1.325841047,-1.316471536,-2.002875391,-1.983248749,-2.712613903,-0.620131031,-2.003591445,-0.40316747,-0.502050854,-0.167581756,-0.625354402,-0.231450102,-0.268183434,-0.026313476,-1.564452557,-0.665623898,0.074979139,-1.134211411,-1.640175605,-0.450547473,-1.961097445,-2.271032548,-2.273422428
PhHAL.5G535800,2.028611223,1.839799228,2.379334928,-0.439734426,0.719377216,-1.578337624,0.438863064,0.740798253,0.895379583,-3.476731035,-2.272317583,-1.339391393,-0.388150333,2.029331236,2.246524127,-1.491284272,-1.766809643,-1.668125679,1.406744408,1.037695038,1.259228784,-3.062756511,-1.946429435,-7.403347264,-1.045445144,1.985495558,0.295603518,-3.029274588,-3.011524564,-3.427891327
PhHAL.3G181400,-0.474807791,-1.42396906,-1.929897051,-0.560185151,0.157588256,-0.561390954,-1.210983801,-2.15981203,-1.960747307,-1.889922771,-1.828028571,-3.20661826,-1.08403392,-3.820022424,-0.459748671,-1.791388856,-1.247815856,-1.741287509,-0.919539542,-1.801548142,-2.536126541,-2.185020181,-0.686450843,0.294922749,-2.368428655,-3.867310497,-2.152701934,-3.338473659,-3.223254963,-2.648366601
PhHAL.5G429900,-1.308297057,-3.198595004,-1.118030782,-0.873249273,-1.424292551,-1.856225622,-0.518229146,-2.520617459,-2.827862474,-1.821313053,-2.165386659,-2.377457744,-1.65329177,-5.415363281,1.135965802,-1.869415788,-1.022184072,-1.29341007,-0.719307658,-2.898174322,-2.699283126,-1.513420423,-0.114606997,-1.58319105,-1.536771778,0.306626049,-0.492798873,-1.242297891,-2.051756388,-2.134335486
PhHAL.9G076000,0.06490552,0.264396829,1.445031946,-0.764316311,-0.823855803,-1.346171753,-0.977055669,-1.479011117,-1.25195771,-2.094502268,-1.533057591,-2.254057554,-1.036545383,-2.186246986,-0.657305665,-1.054972483,-0.779074117,-0.980991732,-0.053594474,0.970345407,1.482859171,-1.089972816,-0.583679925,1.295361631,-0.571749145,-1.103265149,0.841604176,-0.358614677,-0.324195202,-0.41092836
PhHAL.5G464400,0.111942239,-0.537387957,0.798876102,0.466428281,0.497349384,-0.391001347,-0.964064495,-3.11837127,-2.789349397,-1.955586046,-1.897053295,-2.835145248,-1.44929928,-3.173895459,-1.278272476,-1.212631933,-0.562627826,-0.662219739,-0.4476148,-1.056535348,0.156779,-1.573185227,-0.51488533,-0.902252513,-1.474299042,-1.651805705,-0.260645111,-1.201333574,-1.748971921,-1.681730676
PhHAL.6G013200,0.411016467,0.487146106,1.103361073,-0.743346693,-0.3833014,-0.599395294,0.947812403,-0.031121747,-0.511919485,-1.031943855,-1.616343349,-1.900429159,-0.316003499,-0.173877738,1.06273258,-2.059435775,-1.23763427,-0.725549915,0.310782852,-0.360244527,-0.200624459,-2.033704567,-1.258990532,2.10005578,-0.171498841,-1.203910059,-0.145177961,-1.103930142,-0.971742469,-1.091894721
PhHAL.7G254100,0.059514064,-0.729046555,0.129172605,-0.113413373,0.407275253,-0.60476196,-0.488101524,-1.365037193,-1.304491659,-3.087480306,-1.74410728,-1.819085665,-0.83354361,-2.728997364,-0.012574872,-2.245232726,-2.210999529,-2.037313832,1.218620385,-0.864481405,-0.473305141,-2.04063038,-1.313248228,-1.320797384,-1.409098151,-0.176998467,-0.331583908,-2.325266525,-2.634248058,-2.62136466
PhHAL.7G308800,-0.262669754,-2.373539092,-1.194443664,-0.247447752,-0.199519187,-1.472229918,-0.965630614,-2.907370659,-2.536391366,-1.466056036,-1.587669576,-1.974369048,-2.373747348,-9.072868617,-0.20453373,-2.144957221,-1.664115417,-1.471107661,-0.703738069,-2.059573863,-1.492783448,-1.791325378,0.369684533,-8.93206314,-1.351249879,-1.821471422,-2.283569735,-1.75517194,-1.440811292,-1.699709373
PhHAL.9G495400,-0.221455395,-0.480526557,1.043596733,-1.622861582,-2.325507039,-1.218364154,0.565644494,-1.372343651,-1.934916376,-2.025860735,-1.368655049,-2.605377818,-0.870355868,-2.772695767,-2.772695767,-0.691866014,-0.589513038,-0.886983065,-1.469441059,0.78992522,1.067223521,-1.969765815,-1.453436208,1.604364524,-0.222213692,-2.772695767,-0.362142996,-0.444648198,-0.305165886,-0.261498086
PhHAL.7G341400,-0.242278814,-0.971417499,-0.232540276,-0.903498975,-0.509392775,-1.383494674,-0.58006482,-2.013187215,-2.037405629,-1.726145233,-2.173333297,-2.608887975,0.000362582,-2.846235751,0.111387138,-0.661306095,-0.714069758,-0.96430597,-0.357092944,-0.048531372,0.632080361,0.569532302,0.753769294,-1.106735798,-0.124563277,-1.296389021,0.042183694,-1.840917377,-1.777757128,-1.682918852
PhHAL.5G257700,0.925841598,-0.149434081,2.414607915,0.473782096,-0.704307573,-0.020604433,-1.20002803,0.87500314,-1.848415606,-2.872247275,-2.43503512,-1.971850622,-2.074035695,-0.040571481,1.410329126,-2.825272737,-3.418027273,-2.036411967,-1.873327902,-0.007100579,0.554558404,-2.296684326,-2.586840493,-5.269746336,0.342976088,-3.540302585,1.216165672,-1.906641156,-1.399983481,-0.99958372
PhHAL.7G185900,-0.71352333,-1.736643377,-0.917894253,-0.843247539,-0.807562908,-1.341816252,-1.217219375,-1.417270104,-1.461731754,-2.148513327,-1.824737357,-1.536139036,-1.327241216,-0.894434901,1.481374402,0.009798331,0.234402493,0.280931123,-0.442483766,-0.011889245,-0.332221165,-0.83781621,-0.456660724,-1.099967981,-1.066744176,-2.7315638,-2.82229215,-1.899052289,-1.310675416,-1.168650134
PhHAL.4G035000,-0.385377495,-0.366746299,-0.243754507,-0.140459121,0.019408179,-0.649526064,0.560195121,0.578640468,0.363878271,-0.083828982,0.128789267,-0.019885872,-0.361939335,-1.186628839,0.706526146,0.824681909,0.716563775,0.843926063,-1.330583312,-0.068264609,-0.735437078,-1.004905983,-0.511716951,-3.539239062,-0.171828316,0.357827527,0.661525735,-0.007371066,0.181367749,-0.013784027
PhHAL.4G035100,-0.780967425,-1.47029096,-0.3927318,-0.372680917,-1.456941024,-0.540460831,-1.849694747,-3.048058312,-3.345105684,-2.632198796,-2.517478684,-3.773200977,-0.248628242,-0.357850364,-0.682207301,0.669825406,1.055219443,1.258309384,-1.683162584,-0.484510437,-1.37191499,0.842724795,0.894053788,-0.010178377,-1.157208327,-3.620682056,-2.782838693,-2.652675223,-2.623237283,-2.565938573
PhHAL.5G274900,-0.269131033,-0.288920683,0.469646071,0.985899891,0.450690265,0.291017224,0.882887831,-0.12167091,0.253505682,1.19988835,0.990312706,0.473191779,-0.709454209,-0.96080041,-0.942098155,0.418897844,-0.067631187,0.553086132,-0.633623788,-0.703619489,-0.681682316,0.203652798,0.212196749,-0.616191114,0.459796185,0.426616043,0.955998489,1.374473363,1.232042215,1.485603493
